,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita,rd,co2,fossil_production,fossil,energy
2298,Turkey,2018,9.683,16.99,,,0.0,,-1.3119999999999998,-23.22300000000001,0.92,32.451,,0.0,0.0,0.0,0.0,,36.486999999999995,3.554,27.20300000000001,16.308,475.221,1286.7730000000001,5771.443,192.445,2337.2039999999997,290.38599999999997,2.6719999999999997,105.95299999999999,193.696,86.525,59.49,0.0,1.219,9.859,7.187,96.69,7.505,19.836,,21216.411,-3.122,85.99700000000001,-48.415,1502.33,18245.443,2352.397,66.703,29.796,-8.407,27.037,-43.356,472.32599999999996,1050.825,5736.283,,,20.486,2.352,8.527000000000001,3.424,148.97,722.492,1809.207,33.297,96.69,1174.277,11.383,13.909,24.833000000000002,242.99099999999999,2951.067,0.0,,0.0,0.0,0.0,0.0,0.0,0.42,-3.7089999999999996,31.756999999999998,-21.368000000000002,554.784,14.799000000000001,6737.717,,,119.735,3.395,21.451,1.4340000000000002,4.425,25.054000000000002,304.274,3526.675,82340000.0,1746.9589999999994,1174.277,33.297,11.383,13.909,24.833000000000002,242.99099999999999,2951.067,2.5839999999999996,168.37599999999995,1.11,12.162,19.385,91.146,235.43200000000002,,6.831,10.773,2.838,4.822,49.581,240.90400000000002,602.154,0.077,419.437,192.445,0.12809768825757323,0.3979159721965011
2360,United Kingdom,2000,-15.796,-42.65600000000001,9.372,97.223,-7.9170000000000025,-126.027,0.855,22.531999999999996,1.051,66.79899999999999,,0.0,0.0,0.0,0.0,484.0,32.04,7.077000000000001,16.063,28.230999999999998,427.148,2035.7079999999999,7249.26,227.38400000000001,3859.0,374.375,3.9360000000000004,119.95,279.342,148.077,5.086,85.06299999999997,11.315,3.9360000000000004,0.0,9.97,0.001,0.9470000000000001,1.31,45129.487,2.1180000000000003,90.079,49.675,2395.339,40652.015,4740.797000000001,74.616,39.553000000000004,3.529,38.11,34.54,1013.418,2513.0589999999997,17199.021,1134.5910000000001,19255.491,1.359,-4.683,0.531,-0.6940000000000001,14.127,86.316,239.755,25.384,95.03299999999999,1612.8339999999994,-9.328,9.921,-27.143,263.82599999999996,4477.472,22.721,-10.585,8.886000000000003,-27.97300000000001,236.28599999999997,1443.63,4010.075,3.022,-1.3530000000000002,35.905,-13.095999999999998,954.773,192.03,16203.733999999999,1465.846,24877.315,66.79899999999999,1.051,13.202,0.405,1.258,10.783,182.998,6353.6309999999985,58923000.0,2659.165,169.204,2.6630000000000003,3.108,1.036,0.83,27.54,467.397,0.0,0.0,0.0,0.0,0.003,0.017,0.047,2030000000000.0,0.253,11.294,0.099,0.267,2.628,16.072,44.597,0.044,567.585,2827.821,1.1805514793521918,0.3620188816267248
2361,United Kingdom,2001,2.134,4.853,-2.332,-26.454,-7.5779999999999985,-111.079,1.105,29.391,1.1840000000000002,76.55199999999998,,0.0,0.0,0.0,0.0,504.0,34.381,5.9460000000000015,16.832,25.398000000000003,452.546,2223.479,7654.18,232.237,3927.9640000000004,382.36800000000005,4.526,131.461,282.725,141.905,4.056,90.094,9.359,4.526,0.0,9.549,0.002,0.965,1.286,45473.165,0.7609999999999999,89.772,18.235,2413.574,40822.234,4781.902,73.941,37.111999999999995,-0.48200000000000004,37.512,-4.885,1008.533,2400.125,17057.924,1108.138,18742.602,1.061,-20.791999999999998,0.41600000000000004,-2.937,11.19,68.597,189.26,26.059,99.64299999999999,1685.317,4.228,10.228,11.155999999999999,274.982,4650.931,23.561999999999998,5.225,9.248,12.347000000000001,248.63299999999998,1523.8139999999999,4205.274,2.448,-0.239,35.42800000000001,-2.2769999999999997,952.495,158.298,16110.13,1354.767,22913.99,76.55199999999998,1.1840000000000002,15.838,0.465,1.7080000000000002,12.491,211.261,6467.219,59124000.0,2688.555,161.503,2.497,-4.3260000000000005,0.98,-1.1909999999999998,26.349,445.657,0.0,98.70100000000001,0.0,0.003,0.006,0.031,0.09300000000000001,2090000000000.0,0.252,1.3459999999999999,0.099,0.035,2.6630000000000003,16.323,45.043,0.027000000000000003,576.314,2695.142,1.1166601894120503,0.36240464533758393
2362,United Kingdom,2002,-5.815,-13.505,-2.1,-23.272,-0.629,-8.524,-2.247,-60.40600000000001,1.321,85.61399999999998,,0.001,0.018000000000000002,0.018000000000000002,0.305,494.0,32.314,-8.228,15.802,-37.236999999999995,415.309,2094.849,7000.4519999999975,218.732,3686.9559999999997,384.593,5.079,124.279,285.62,152.276,4.788,87.848,9.065,5.079,0.0,11.125,0.003,1.256,1.246,44300.123,-2.355,89.67299999999999,-56.833999999999996,2356.74,39725.241,4814.4090000000015,74.265,39.594,-1.308,37.872,-13.19,995.342,2566.7670000000007,16777.506,1084.865,18286.508,1.245,17.312,0.499,1.9369999999999998,13.127,80.699,221.269,25.735,98.973,1668.2979999999998,-1.2990000000000002,10.327,-3.572,271.409,4574.883,22.842,-3.12,9.165,-7.757999999999999,240.875,1480.767,4060.1890000000003,2.3569999999999998,-0.6729999999999999,35.99800000000001,-6.407,946.0889999999999,152.793,15947.283000000001,1346.243,22692.289,85.615,1.321,11.517999999999999,0.53,1.439,13.929,234.793,6482.7069999999985,59326000.0,2628.149000000001,187.53099999999998,2.8930000000000002,15.885,1.162,4.186,30.535,514.694,0.001,49.032,0.0,0.003,0.008,0.045,0.139,2110000000000.0,0.327,29.625,0.131,0.789,3.452,21.171999999999997,58.18899999999999,0.03,560.066,2649.84,1.124366709946791,0.364336007859833
2363,United Kingdom,2003,-6.23,-13.628,-0.627,-6.803,-8.514,-114.617,1.4180000000000001,37.255,1.5430000000000001,102.475,950.0,0.006999999999999999,0.172,0.19,3.1889999999999996,502.0,34.973,6.702999999999999,16.625999999999998,27.84,443.149,2322.073,7440.25,205.105,3443.6090000000013,395.466,6.104,138.305,296.161,148.881,3.228,88.686,8.975,6.104,0.0,10.619000000000002,0.003,1.285,1.2570000000000001,44750.837,1.601,89.835,37.732,2394.471,40201.998999999996,4972.397,74.889,37.647,0.276,37.446,2.75,998.0930000000001,2499.639,16757.486,1078.062,18100.131,0.816,-33.013000000000005,0.33,-4.334,8.793,54.18899999999999,147.637,25.111,99.305,1667.289,-0.175,10.165,-0.47600000000000003,270.933,4548.837,22.426,0.307,9.065,0.7390000000000001,241.613,1488.994,4056.571,2.269,0.755,35.76300000000001,7.141,953.23,150.685,16004.264,1231.626,20678.39,102.476,1.5430000000000001,20.748,0.631,2.89,16.819000000000006,282.389,6639.687,59561000.0,2665.405,178.295,2.685,-3.9789999999999996,1.1,-1.215,29.32,492.267,0.001,-0.6409999999999999,0.0,0.0,0.008,0.049,0.13699999999999998,2120000000000.0,0.325,1.6480000000000001,0.132,0.057,3.509,21.58,58.913999999999994,0.027000000000000003,571.472,2514.793,1.0502499299427723,0.3621759890859482
2364,United Kingdom,2004,-11.579,-23.75,-6.394,-68.93,-10.086,-124.226,0.532,14.189,1.88,122.846,-9.524,0.006,-0.018000000000000002,0.172,2.87,513.0,33.681,-3.8939999999999997,15.894,-17.257,425.892,2201.126,7113.254,181.355,3028.991,391.279,7.355,131.78799999999998,297.142,157.065,4.843999999999999,79.999,8.289,7.355,0.0,14.138,0.004,1.935,1.224,44754.623,1.256,90.48200000000001,30.084,2424.556,40494.974,4962.874,75.941,40.141,2.1830000000000003,38.061,21.787,1019.88,2623.303,17034.054,1009.132,16854.546000000002,1.238,49.13399999999999,0.489,4.3210000000000015,13.114,80.89699999999998,219.03,24.059,94.137,1572.275,-5.867000000000001,9.517999999999999,-15.895,255.03799999999998,4259.649,20.445999999999998,-10.37,8.082,-25.055,216.558,1336.145,3616.96,2.1180000000000003,2.681,36.527,25.554000000000002,978.784,138.446,16347.666000000001,1107.399,18495.801,122.846,1.88,18.519000000000002,0.7440000000000001,3.115,19.934,332.94,6535.149,59873000.0,2679.594,236.13,3.613,31.241,1.436,9.16,38.48,642.689,0.001,32.484,0.0,0.003,0.011000000000000001,0.067,0.18100000000000002,2190000000000.0,0.495,49.585,0.196,1.74,5.249,32.32,87.667,0.037000000000000005,572.904,2297.886,0.9477553828412295,0.3674116424116424
2365,United Kingdom,2005,-18.468,-33.493,-8.497,-85.741,-11.17,-123.69200000000001,1.09,29.201,2.302,150.997,388.10900000000004,0.031,0.667,0.8390000000000001,13.913,503.0,34.049,2.21,16.07,9.411,435.30300000000005,2233.23,7220.389,147.862,2452.594,395.425,9.103,134.637,296.87,152.64,4.921,81.618,9.593,9.103,0.0,16.937,0.008,2.904,1.183,44930.901,0.754,90.182,18.277,2442.832000000001,40519.38,4924.198,75.07600000000002,38.602,-2.551,36.69,-26.013,993.867,2531.847,16485.311999999998,923.3910000000001,15316.331,1.245,0.976,0.489,0.128,13.242,81.63,219.646,24.924,98.555,1634.731,4.283,9.818,10.924000000000001,265.962,4411.521,20.641,1.3780000000000001,8.105,2.984,219.543,1353.8020000000001,3641.563,2.426,3.5639999999999996,37.421,34.879,1013.663,159.12,16813.678,983.707,16316.798,150.997,2.302,22.825,0.904,4.55,24.484,406.11800000000005,6558.93,60288000.0,2708.794000000001,280.93,4.283,20.633000000000006,1.714,7.94,46.419,769.9580000000003,0.002,98.734,0.001,0.011000000000000001,0.022000000000000002,0.136,0.35700000000000004,2290000000000.0,0.7340000000000001,49.23,0.289,2.5839999999999996,7.8329999999999975,48.167,129.925,0.051,569.962,2054.96,0.8412203540808371,0.36487214287253067
2366,United Kingdom,2006,-10.193,-15.071,-9.302999999999999,-85.906,-9.612,-94.553,-1.222,-33.11,2.358,152.54399999999995,149.672,0.078,1.255,2.094,34.431,527.0,37.834,9.359,17.791,40.74,476.043,2447.345,7826.955,132.791,2183.302,393.431,9.277999999999999,148.85,299.874,140.828,4.593,75.45100000000002,10.196,9.277999999999999,0.0,18.105999999999998,0.011000000000000001,4.225,1.143,43992.765999999996,-0.792,90.574,-19.346,2423.487,39846.214,4930.43,76.22,35.795,-5.1579999999999995,35.228,-51.26300000000001,942.6030000000001,2315.45,15497.988000000001,837.485,13769.666000000001,1.167,-7.28,0.45899999999999996,-0.9640000000000001,12.277999999999999,75.513,201.87099999999998,23.78,93.557,1538.241,-5.175,9.426,-13.764000000000001,252.197,4146.5509999999995,19.178,-8.138,7.537000000000001,-17.866,201.676,1240.542,3315.902,2.591,-0.87,37.555,-8.823,1004.84,167.63400000000001,16521.271,889.155,14619.203000000001,152.54399999999995,2.358,1.2770000000000001,0.927,0.313,24.796999999999997,407.70099999999996,6468.6709999999985,60821000.0,2675.684,297.7,4.602,8.836,1.8880000000000001,4.102,50.521,830.65,0.003,36.635,0.001,0.008,0.028999999999999998,0.17600000000000002,0.483,2340000000000.0,1.074,44.552,0.423,3.49,11.323,69.467,186.16400000000002,0.079,567.572,1859.4309999999998,0.7672543735534788,0.358385621820629
2367,United Kingdom,2007,-6.318,-8.389,-9.857999999999999,-82.556,-0.004,-0.032,-2.964,-79.315,2.373,151.745,94.66799999999999,0.157,1.982,4.077,66.335,515.0,34.594,-6.2170000000000005,17.195,-29.596,446.44800000000004,2212.106,7264.625,124.40100000000001,2024.2679999999998,392.973,9.326,135.945,310.255,165.793,5.077,63.028,8.517000000000001,9.326,0.0,19.691,0.013999999999999999,5.274,1.11,42248.3,-2.101,91.38,-50.913999999999994,2372.573,38606.669,5048.485,78.95100000000002,42.18899999999999,1.104,36.705,10.402999999999999,953.0060000000001,2697.795,15507.378,754.929,12284.256000000001,1.2919999999999998,9.844,0.519,1.209,13.487,82.618,219.455,21.049,82.719,1346.003,-11.261,8.62,-28.401,223.796,3641.631,16.039,-16.986,6.4479999999999995,-34.257,167.419,1025.596,2724.256,2.167,-3.157,37.48,-31.721,973.1189999999999,138.584,15834.666000000001,889.123,14467.864,151.745,2.373,-0.115,0.9540000000000001,-0.028999999999999998,24.768,403.03,6394.488,61455000.0,2596.369,320.407,5.011,11.592,2.171,5.856,56.376999999999995,917.3739999999999,0.004,26.476999999999997,0.001,0.008,0.037000000000000005,0.228,0.605,2340000000000.0,1.3419999999999999,23.721999999999998,0.54,2.6860000000000004,14.009,85.816,227.949,0.093,559.236,1768.4530000000002,0.74537348271265,0.349273639959558
2368,United Kingdom,2008,5.69,7.077999999999999,-3.6060000000000003,-27.22300000000001,-6.25,-55.574,-1.8090000000000002,-46.98,2.4859999999999998,153.95,128.32399999999998,0.365,5.231,9.308,149.778,509.0,32.321,-7.222,16.247,-32.244,414.204,2001.48,6665.1219999999985,131.48,2115.6910000000007,384.83099999999996,9.567,124.382,310.498,176.21900000000005,5.141,52.486000000000004,9.897,9.567,0.0,21.846999999999998,0.017,7.122000000000001,1.089,41023.238,-1.217,91.932,-28.864,2343.709,37713.55,4996.351,80.684,45.791000000000004,2.657,38.375,25.32,978.326,2835.61,15742.635,727.706,11709.811000000005,1.3359999999999999,0.629,0.532,0.085,13.571,82.728,218.38400000000001,19.316,74.333,1196.121,-8.095,8.068,-18.116,205.68099999999998,3309.689000000001,13.639000000000001,-17.244,5.435,-28.87,138.55,844.573,2229.457000000001,2.572,-2.255,37.31,-21.941,951.179,159.261,15305.793,833.549,13412.966,153.951,2.4859999999999998,2.84,0.9990000000000001,0.703,25.471999999999998,409.876,6192.472,62145000.0,2549.389,351.548,5.6770000000000005,19.075,2.633,10.754000000000001,67.131,1080.232,0.004,20.675,0.002,0.008,0.045,0.27399999999999997,0.722,2340000000000.0,1.851,33.739000000000004,0.735,4.726,18.735,114.595,301.472,0.1,544.498,1692.7350000000001,0.7222462344941288,0.32543832208666634
2369,United Kingdom,2009,-2.358,-3.1,-15.892000000000001,-115.648,-5.001,-41.687,-4.955,-126.33,2.872,170.547,24.19,0.47700000000000004,2.252,11.56,183.984,463.0,27.619,-16.348,14.3,-67.71600000000001,346.48800000000006,1639.9589999999994,5514.78,128.38,2043.3210000000001,373.07,10.715,103.037,278.72700000000003,166.49900000000005,5.228,69.098,9.191,10.716,0.001,25.245,0.02,9.281,1.087,38565.937999999995,-7.6679999999999975,89.309,-179.71,2163.999,34442.674,4436.28,74.712,44.629,-6.755,37.648,-66.08800000000001,912.238,2650.034,14519.374,612.058,9741.646999999999,1.401,1.0590000000000002,0.5660000000000001,0.14400000000000002,13.715,83.209,218.293,25.288,94.34299999999999,1501.5810000000001,25.95300000000001,10.690999999999999,53.38,259.061,4123.264,18.521,30.838,7.481,42.725,181.275,1099.779,2885.212,2.464,-4.8260000000000005,37.361,-45.90600000000001,905.273,146.287,14408.52,791.8610000000001,12603.438999999995,170.55700000000004,2.872,10.359000000000002,1.16,2.639,28.11,447.408,5937.861,62829000.0,2423.0589999999997,401.80199999999996,6.767,15.870999999999999,3.21,10.655,77.786,1238.053,0.005,16.922,0.002,0.008,0.052000000000000005,0.318,0.835,2230000000000.0,2.488,29.961,1.005,5.6129999999999995,24.34800000000001,147.718,387.532,0.174,493.895,1532.299,0.7080867412600469,0.3245442624636824
2370,United Kingdom,2010,3.5010000000000003,4.495,-5.4,-33.048,-7.6789999999999985,-60.806999999999995,2.467,59.784,3.236,193.22799999999998,17.000999999999998,0.545,1.965,13.525,213.123,471.0,28.395,3.81,14.487,13.203,359.691,1695.4620000000002,5667.99,132.875,2093.837,378.91900000000004,12.262,107.594,290.598,175.65400000000002,3.591,62.14,7.35,12.264000000000001,0.002,26.180999999999997,0.04,10.286,1.123,39124.539,3.468,90.18,75.03699999999998,2239.036,35282.638999999996,4579.232,76.691,46.357,7.968,39.669000000000004,72.691,984.929,2767.948,15520.473,579.01,9124.011999999999,0.948,-31.725,0.377,-4.351,9.363999999999999,56.592,147.558,23.309,88.321,1391.765,-5.888,9.82,-15.254000000000001,243.80700000000002,3841.9,16.399,-10.622,6.526,-19.254,162.02100000000004,979.199,2553.116,1.94,-1.199,36.024,-10.857000000000001,894.416,115.822,14094.176000000001,731.055,11519.931,193.25799999999998,3.237,13.745,1.288,3.864,31.974,503.845,5970.9969999999985,63460000.0,2482.843,412.565,6.909,5.143,3.2939999999999996,4.001,81.786,1288.7839999999999,0.011000000000000001,100.148,0.004,0.053,0.105,0.635,1.655,2210000000000.0,2.714,10.145,1.08,2.47,26.818,162.08100000000005,422.60400000000004,0.318,511.632,1442.94,0.6444469852204252,0.32011591225882174
2371,United Kingdom,2011,0.935,1.242,-20.410999999999998,-118.184,-17.454,-127.59700000000001,-5.462999999999999,-135.64600000000002,3.647,207.96,-7.261,0.534,-0.982,12.543,195.91400000000002,454.0,29.704,1.685,15.582,6.061,365.75199999999995,1693.8239999999994,5712.91,134.11700000000002,2094.863,365.07800000000003,13.314,108.44200000000001,260.885,146.499,5.691,68.98,5.944,13.315,0.001,35.213,0.244,15.963,1.057,36662.356,-7.789,87.962,-174.393,2064.643,32248.961,4074.93,71.46,40.128,-16.828,34.900999999999996,-165.743,819.186,2288.26,12795.378999999999,460.82599999999996,7197.927,1.5590000000000002,57.516999999999996,0.628,5.386,14.75,88.896,230.389,28.54,104.193,1627.454,15.892999999999999,12.038,38.747,282.5540000000001,4413.395,18.895,10.332,7.6160000000000005,16.74,178.76,1077.442,2792.172,1.6280000000000001,-1.645,37.479,-14.710999999999999,879.705,92.846,13740.671999999999,603.4580000000002,9425.792,207.975,3.647,7.907,1.47,2.528,34.501999999999995,538.9119999999998,5702.384,64022000.0,2347.197,550.012,9.645,26.909000000000002,4.422,22.00800000000001,103.794,1621.223,0.067,501.279,0.027000000000000003,0.526,0.631,3.805,9.863,2220000000000.0,4.372,54.25,1.7619999999999998,14.549000000000001,41.367,249.33599999999998,646.145,0.211,469.454,1198.401,0.5804398145345224,0.3392585313216564
2372,United Kingdom,2012,-8.231,-11.039000000000001,-14.952,-68.90100000000001,-14.261,-86.057,1.227,28.807,4.083,228.359,-15.32,0.447,-1.922,10.620999999999999,164.606,502.0,39.564,23.877,19.069000000000006,87.33,453.082,2212.987,7021.812,123.079,1907.455,360.912,14.735,142.793,249.25799999999998,100.17,5.31,70.405,6.295,14.739,0.004,41.248999999999995,1.354,19.847,1.038,36823.0,0.637,87.449,13.149000000000001,2077.791,32201.34,3862.966,69.063,27.755,-6.127999999999999,32.365,-50.198,768.988,1552.422,11917.675,391.92400000000004,6073.989000000001,1.4709999999999999,-7.289,0.5760000000000001,-1.075,13.675,82.287,211.93200000000002,30.936999999999998,111.654,1730.406,5.5420000000000025,12.550999999999998,15.658,298.21299999999997,4621.6590000000015,19.508,1.4469999999999998,7.6320000000000014,2.5860000000000003,181.347,1091.127,2810.485,1.744,-2.7260000000000004,36.015,-23.984,855.721,97.557,13261.853000000001,517.401,8018.6140000000005,228.424,4.084,10.026,1.598,3.4589999999999996,37.961999999999996,588.323,5593.373000000001,64525000.0,2376.004,639.279,11.429,12.594000000000001,4.919,13.072000000000001,116.866,1811.174,0.375,452.22,0.147,2.8560000000000003,3.487,20.98,54.041000000000004,2290000000000.0,5.499,23.579,2.1519999999999997,9.754,51.121,307.58799999999997,792.273,0.18600000000000005,487.517,1032.404,0.49687576854457444,0.35295980011294986
2373,United Kingdom,2013,-24.658,-30.349,-5.644,-22.12,-8.783999999999999,-45.451,-0.48700000000000004,-11.562000000000001,5.093,278.543,14.099,0.513,1.4969999999999999,12.119000000000002,186.487,467.0,36.652,-5.095,18.186,-23.085,429.99800000000016,2004.4470000000001,6616.977,92.73,1426.9589999999994,355.385,18.101,130.257,231.56400000000002,95.84299999999999,4.7010000000000005,70.607,5.4639999999999995,18.105999999999998,0.005,53.214,2.01,28.397,0.973,36384.994,-2.044,86.08,-42.479,2035.3129999999999,31320.213,3563.402,65.15899999999999,26.969,-0.745,32.281,-5.73,763.258,1474.871,11745.323999999999,369.80400000000003,5690.695,1.3230000000000002,-11.977,0.509,-1.6380000000000001,12.037,72.346,185.23,34.841,123.821,1905.41,10.367,13.92,30.916999999999998,329.13,5064.781,19.868,-0.317,7.645,-0.5760000000000001,180.771,1086.529,2781.7729999999997,1.538,-1.597,35.613,-13.664000000000001,842.057,84.084,12957.912,471.95,7262.559,278.616,5.095,22.105,1.96,8.391,46.353,713.297,5468.812,64984000.0,2364.442,818.8810000000003,14.974,26.948,6.275,31.493000000000002,148.359,2283.008,0.5660000000000001,47.6,0.218,1.66,5.147,30.933000000000003,79.2,2430000000000.0,7.99,42.218,3.075,21.581999999999997,72.704,436.985,1118.792,0.228,477.387,934.484,0.4591352779646178,0.35868400299274056
2374,United Kingdom,2014,-8.581,-7.9570000000000025,1.22,4.511,-1.768,-8.342,-5.774,-136.526,6.7479999999999976,345.751,13.905999999999999,0.62,1.685,13.804,210.99400000000003,425.0,29.903000000000002,-19.525,15.532,-83.955,346.043,1532.168,5289.31,84.772,1295.754,335.217,22.62,100.23899999999999,206.946,100.89299999999999,5.888,63.74800000000001,5.814,22.622,0.002,64.523,4.053999999999999,31.959,0.898,34054.03,-7.254,84.728,-147.637,1887.6760000000002,28853.402000000002,3163.196,61.735,30.09800000000001,-8.215,31.44400000000001,-62.703,700.556,1542.164,10708.094,374.315,5721.465,1.756,24.483,0.6729999999999999,2.947,14.984000000000002,89.995,229.033,38.265,128.27100000000002,1960.6470000000002,3.3760000000000003,15.272,11.110999999999999,340.241,5200.628,19.017,-10.255,7.282,-18.538,162.233,974.3969999999999,2479.754,1.734,-0.11599999999999999,37.751999999999995,-0.9790000000000001,841.078,88.86399999999998,12855.998,463.608,7086.313,345.785,6.749,24.197,2.5839999999999996,11.216,57.568999999999996,879.952,5123.843,65423000.0,2227.917,986.25,19.248,19.984,7.99,29.649,178.00799999999995,2720.8740000000007,1.209,100.461,0.46299999999999997,5.17,10.317,61.967,157.7,2480000000000.0,9.533999999999999,11.87,3.6510000000000002,8.63,81.333,488.50300000000004,1243.194,0.185,438.541,922.695,0.4887994549912167,0.3624724731472744
2375,United Kingdom,2015,-26.135,-22.155,8.628,32.297,13.424000000000001,62.233000000000004,1.123,25.024,8.49,432.272,-19.721,0.4920000000000001,-2.722,11.082,168.261,380.0,22.627,-22.451,11.911,-77.69,268.353,1152.114,4074.597,62.617,950.76,335.347,28.469,75.878,182.426,99.875,6.2970000000000015,70.345,6.6720000000000015,28.471,0.002,82.57600000000002,7.532999999999999,40.275,0.89,34208.031,-1.8359999999999999,82.249,-34.664,1853.0120000000002,28135.627999999997,2769.903,54.398999999999994,29.783,2.841,31.978,19.9,720.455,1516.481,10939.191,406.61199999999997,6173.8859999999995,1.8780000000000001,6.317,0.7070000000000001,0.9470000000000001,15.931,95.616,241.886,45.601000000000006,152.921,2321.913,17.543,17.750999999999994,59.688,399.92800000000005,6072.403,20.976999999999997,9.692,7.899,15.722999999999999,177.956,1068.098,2702.035,1.99,2.75,38.359,23.125999999999998,864.204,101.30799999999999,13121.84,525.841,7984.228,432.30300000000005,8.49,28.573,3.285,16.449,74.018,1123.873,5091.816,65860000.0,2252.9410000000007,1253.816,24.624000000000002,24.698,9.853,43.965,221.972,3370.369,2.246,84.704,0.846,8.738999999999999,19.055999999999997,114.37700000000001,289.347,2530000000000.0,12.01,25.269000000000002,4.522,20.552,101.88600000000001,611.52,1547.0020000000006,0.197,422.34,995.0699999999999,0.5370013793758486,0.37201088425567197
2376,United Kingdom,2016,-51.098,-31.996,2.6489999999999996,10.77,4.763,25.04300000000001,-1.1909999999999998,-26.831,8.557,432.161,1.192,0.504,0.132,11.214,169.141,294.0,9.16,-51.968999999999994,5.79,-139.459,128.894,462.587,1944.154,30.621,461.86699999999996,334.82,28.651,30.669,181.486,143.356,5.394,71.726,7.461,28.651,0.0,81.608,10.408,37.155,0.863,33577.337,-1.5019999999999998,81.99,-27.824,1825.1889999999999,27530.076,2737.43,54.20399999999999,42.816,11.975999999999999,36.24,86.28200000000002,806.737,2162.299,12168.347,417.38199999999995,6295.5480000000025,1.611,-11.335,0.635,-1.806,14.125,81.359,213.05,45.79600000000001,153.334,2312.804,0.248,18.01,0.993,400.921,6047.262,21.421999999999997,1.36,8.103,2.42,180.37599999999998,1081.874,2720.691,2.229,2.9339999999999997,39.96,25.354,889.558,112.545,13417.575,550.885,8309.221,432.161,8.557,2.131,3.3960000000000004,1.577,75.596,1140.24,5050.235,66298000.0,2226.11,1230.93,24.374000000000002,-0.643,9.907,-1.4269999999999998,220.545,3326.571,3.109,37.349000000000004,1.176,7.117000000000001,26.174,156.987,394.79,2580000000000.0,11.097000000000001,-8.292,4.197,-8.448,93.43700000000001,560.423,1409.35,0.243,399.337,998.8879999999999,0.5472792132759949,0.37002879230995944
